semana,data,semana_ano,familia,sku,nome_produto,demanda_total,dem_loja,dem_ecommerce,dem_marketplace,dem_retira,custo_R$,shelf_life_dias
51,2023-12-18,51,F5 - Bebidas,F5-002,Kombucha 350ml,251,186,48,14,3,12.5,90
52,2023-12-25,52,F5 - Bebidas,F5-002,Kombucha 350ml,68,47,9,7,5,12.5,90
53,2024-01-01,1,F5 - Bebidas,F5-002,Kombucha 350ml,348,258,45,9,36,12.5,90
54,2024-01-08,2,F5 - Bebidas,F5-002,Kombucha 350ml,176,126,22,18,10,12.5,90
55,2024-01-15,3,F5 - Bebidas,F5-002,Kombucha 350ml,331,221,62,27,21,12.5,90
56,2024-01-22,4,F5 - Bebidas,F5-002,Kombucha 350ml,220,162,30,26,2,12.5,90
57,2024-01-29,5,F5 - Bebidas,F5-002,Kombucha 350ml,292,191,52,30,19,12.5,90
58,2024-02-05,6,F5 - Bebidas,F5-002,Kombucha 350ml,143,103,29,8,3,12.5,90
59,2024-02-12,7,F5 - Bebidas,F5-002,Kombucha 350ml,90,59,17,9,5,12.5,90
60,2024-02-19,8,F5 - Bebidas,F5-002,Kombucha 350ml,214,151,36,25,2,12.5,90
61,2024-02-26,9,F5 - Bebidas,F5-002,Kombucha 350ml,148,102,20,17,9,12.5,90
62,2024-03-04,10,F5 - Bebidas,F5-002,Kombucha 350ml,114,79,20,12,3,12.5,90
63,2024-03-11,11,F5 - Bebidas,F5-002,Kombucha 350ml,67,44,10,9,4,12.5,90
64,2024-03-18,12,F5 - Bebidas,F5-002,Kombucha 350ml,23,16,2,4,1,12.5,90
65,2024-03-25,13,F5 - Bebidas,F5-002,Kombucha 350ml,187,140,21,18,8,12.5,90
66,2024-04-01,14,F5 - Bebidas,F5-002,Kombucha 350ml,224,158,33,17,16,12.5,90
67,2024-04-08,15,F5 - Bebidas,F5-002,Kombucha 350ml,61,43,9,6,3,12.5,90
68,2024-04-15,16,F5 - Bebidas,F5-002,Kombucha 350ml,95,63,15,10,7,12.5,90
69,2024-04-22,17,F5 - Bebidas,F5-002,Kombucha 350ml,156,113,18,19,6,12.5,90
70,2024-04-29,18,F5 - Bebidas,F5-002,Kombucha 350ml,91,67,15,8,1,12.5,90
71,2024-05-06,19,F5 - Bebidas,F5-002,Kombucha 350ml,65,44,10,8,3,12.5,90
72,2024-05-13,20,F5 - Bebidas,F5-002,Kombucha 350ml,45,30,8,5,2,12.5,90
73,2024-05-20,21,F5 - Bebidas,F5-002,Kombucha 350ml,121,79,16,15,11,12.5,90
74,2024-05-27,22,F5 - Bebidas,F5-002,Kombucha 350ml,0,0,0,0,0,12.5,90
75,2024-06-03,23,F5 - Bebidas,F5-002,Kombucha 350ml,134,95,31,6,2,12.5,90
76,2024-06-10,24,F5 - Bebidas,F5-002,Kombucha 350ml,127,91,19,9,8,12.5,90
77,2024-06-17,25,F5 - Bebidas,F5-002,Kombucha 350ml,80,54,12,7,7,12.5,90
78,2024-06-24,26,F5 - Bebidas,F5-002,Kombucha 350ml,193,131,28,24,10,12.5,90
79,2024-07-01,27,F5 - Bebidas,F5-002,Kombucha 350ml,100,70,16,12,2,12.5,90
80,2024-07-08,28,F5 - Bebidas,F5-002,Kombucha 350ml,179,131,18,19,11,12.5,90
81,2024-07-15,29,F5 - Bebidas,F5-002,Kombucha 350ml,90,64,15,7,4,12.5,90
82,2024-07-22,30,F5 - Bebidas,F5-002,Kombucha 350ml,115,81,14,12,8,12.5,90
83,2024-07-29,31,F5 - Bebidas,F5-002,Kombucha 350ml,23,17,3,1,2,12.5,90
84,2024-08-05,32,F5 - Bebidas,F5-002,Kombucha 350ml,96,66,14,11,5,12.5,90
85,2024-08-12,33,F5 - Bebidas,F5-002,Kombucha 350ml,162,113,25,14,10,12.5,90
86,2024-08-19,34,F5 - Bebidas,F5-002,Kombucha 350ml,84,62,11,6,5,12.5,90
87,2024-08-26,35,F5 - Bebidas,F5-002,Kombucha 350ml,117,85,12,13,7,12.5,90
88,2024-09-02,36,F5 - Bebidas,F5-002,Kombucha 350ml,172,119,28,14,11,12.5,90
89,2024-09-09,37,F5 - Bebidas,F5-002,Kombucha 350ml,78,55,11,10,2,12.5,90
90,2024-09-16,38,F5 - Bebidas,F5-002,Kombucha 350ml,113,82,15,13,3,12.5,90
91,2024-09-23,39,F5 - Bebidas,F5-002,Kombucha 350ml,50,35,9,4,2,12.5,90
92,2024-09-30,40,F5 - Bebidas,F5-002,Kombucha 350ml,41,28,6,3,4,12.5,90
93,2024-10-07,41,F5 - Bebidas,F5-002,Kombucha 350ml,212,153,29,15,15,12.5,90
94,2024-10-14,42,F5 - Bebidas,F5-002,Kombucha 350ml,66,44,9,10,3,12.5,90
95,2024-10-21,43,F5 - Bebidas,F5-002,Kombucha 350ml,124,84,19,17,4,12.5,90
96,2024-10-28,44,F5 - Bebidas,F5-002,Kombucha 350ml,79,52,13,8,6,12.5,90
97,2024-11-04,45,F5 - Bebidas,F5-002,Kombucha 350ml,47,34,6,3,4,12.5,90
98,2024-11-11,46,F5 - Bebidas,F5-002,Kombucha 350ml,115,83,16,15,1,12.5,90
99,2024-11-18,47,F5 - Bebidas,F5-002,Kombucha 350ml,108,74,17,11,6,12.5,90
100,2024-11-25,48,F5 - Bebidas,F5-002,Kombucha 350ml,154,112,21,14,7,12.5,90
101,2024-12-02,49,F5 - Bebidas,F5-002,Kombucha 350ml,120,83,19,10,8,12.5,90
102,2024-12-09,50,F5 - Bebidas,F5-002,Kombucha 350ml,146,106,17,19,4,12.5,90
103,2024-12-16,51,F5 - Bebidas,F5-002,Kombucha 350ml,23,15,4,2,2,12.5,90
104,2024-12-23,52,F5 - Bebidas,F5-002,Kombucha 350ml,150,100,30,9,11,12.5,90
1,2023-01-02,1,F5 - Bebidas,F5-003,Suco Laranja 500ml,168,122,18,17,11,11.0,7
2,2023-01-09,2,F5 - Bebidas,F5-003,Suco Laranja 500ml,138,91,23,19,5,11.0,7
3,2023-01-16,3,F5 - Bebidas,F5-003,Suco Laranja 500ml,45,29,8,6,2,11.0,7
4,2023-01-23,4,F5 - Bebidas,F5-003,Suco Laranja 500ml,120,84,14,15,7,11.0,7
5,2023-01-30,5,F5 - Bebidas,F5-003,Suco Laranja 500ml,48,37,6,1,4,11.0,7
6,2023-02-06,6,F5 - Bebidas,F5-003,Suco Laranja 500ml,100,68,17,7,8,11.0,7
7,2023-02-13,7,F5 - Bebidas,F5-003,Suco Laranja 500ml,162,114,20,15,13,11.0,7
8,2023-02-20,8,F5 - Bebidas,F5-003,Suco Laranja 500ml,248,157,47,36,8,11.0,7
9,2023-02-27,9,F5 - Bebidas,F5-003,Suco Laranja 500ml,95,63,16,11,5,11.0,7
10,2023-03-06,10,F5 - Bebidas,F5-003,Suco Laranja 500ml,39,25,6,5,3,11.0,7
11,2023-03-13,11,F5 - Bebidas,F5-003,Suco Laranja 500ml,282,190,51,32,9,11.0,7
12,2023-03-20,12,F5 - Bebidas,F5-003,Suco Laranja 500ml,124,79,22,15,8,11.0,7
13,2023-03-27,13,F5 - Bebidas,F5-003,Suco Laranja 500ml,82,53,13,8,8,11.0,7
14,2023-04-03,14,F5 - Bebidas,F5-003,Suco Laranja 500ml,55,38,9,6,2,11.0,7
15,2023-04-10,15,F5 - Bebidas,F5-003,Suco Laranja 500ml,57,39,9,6,3,11.0,7
16,2023-04-17,16,F5 - Bebidas,F5-003,Suco Laranja 500ml,110,79,24,5,2,11.0,7
17,2023-04-24,17,F5 - Bebidas,F5-003,Suco Laranja 500ml,470,304,87,62,17,11.0,7
18,2023-05-01,18,F5 - Bebidas,F5-003,Suco Laranja 500ml,51,33,9,6,3,11.0,7
19,2023-05-08,19,F5 - Bebidas,F5-003,Suco Laranja 500ml,79,55,13,8,3,11.0,7
20,2023-05-15,20,F5 - Bebidas,F5-003,Suco Laranja 500ml,62,42,9,9,2,11.0,7
21,2023-05-22,21,F5 - Bebidas,F5-003,Suco Laranja 500ml,100,67,15,13,5,11.0,7
22,2023-05-29,22,F5 - Bebidas,F5-003,Suco Laranja 500ml,144,93,29,15,7,11.0,7
23,2023-06-05,23,F5 - Bebidas,F5-003,Suco Laranja 500ml,120,88,20,7,5,11.0,7
24,2023-06-12,24,F5 - Bebidas,F5-003,Suco Laranja 500ml,156,103,26,22,5,11.0,7
25,2023-06-19,25,F5 - Bebidas,F5-003,Suco Laranja 500ml,39,28,4,5,2,11.0,7
26,2023-06-26,26,F5 - Bebidas,F5-003,Suco Laranja 500ml,109,83,15,9,2,11.0,7
27,2023-07-03,27,F5 - Bebidas,F5-003,Suco Laranja 500ml,63,43,9,8,3,11.0,7
28,2023-07-10,28,F5 - Bebidas,F5-003,Suco Laranja 500ml,135,97,18,12,8,11.0,7
29,2023-07-17,29,F5 - Bebidas,F5-003,Suco Laranja 500ml,98,67,14,10,7,11.0,7
30,2023-07-24,30,F5 - Bebidas,F5-003,Suco Laranja 500ml,225,157,36,27,5,11.0,7
31,2023-07-31,31,F5 - Bebidas,F5-003,Suco Laranja 500ml,33,24,4,2,3,11.0,7
32,2023-08-07,32,F5 - Bebidas,F5-003,Suco Laranja 500ml,88,56,15,12,5,11.0,7
33,2023-08-14,33,F5 - Bebidas,F5-003,Suco Laranja 500ml,62,45,9,3,5,11.0,7
34,2023-08-21,34,F5 - Bebidas,F5-003,Suco Laranja 500ml,119,88,17,8,6,11.0,7
35,2023-08-28,35,F5 - Bebidas,F5-003,Suco Laranja 500ml,109,74,13,19,3,11.0,7
36,2023-09-04,36,F5 - Bebidas,F5-003,Suco Laranja 500ml,136,92,28,14,2,11.0,7
37,2023-09-11,37,F5 - Bebidas,F5-003,Suco Laranja 500ml,77,55,14,7,1,11.0,7
38,2023-09-18,38,F5 - Bebidas,F5-003,Suco Laranja 500ml,109,85,14,9,1,11.0,7
39,2023-09-25,39,F5 - Bebidas,F5-003,Suco Laranja 500ml,179,124,29,13,13,11.0,7
40,2023-10-02,40,F5 - Bebidas,F5-003,Suco Laranja 500ml,170,120,21,22,7,11.0,7
41,2023-10-09,41,F5 - Bebidas,F5-003,Suco Laranja 500ml,77,56,12,4,5,11.0,7
42,2023-10-16,42,F5 - Bebidas,F5-003,Suco Laranja 500ml,117,86,10,14,7,11.0,7
43,2023-10-23,43,F5 - Bebidas,F5-003,Suco Laranja 500ml,138,99,18,11,10,11.0,7
44,2023-10-30,44,F5 - Bebidas,F5-003,Suco Laranja 500ml,109,86,8,9,6,11.0,7
45,2023-11-06,45,F5 - Bebidas,F5-003,Suco Laranja 500ml,202,138,32,15,17,11.0,7
46,2023-11-13,46,F5 - Bebidas,F5-003,Suco Laranja 500ml,103,67,14,13,9,11.0,7
47,2023-11-20,47,F5 - Bebidas,F5-003,Suco Laranja 500ml,159,104,28,18,9,11.0,7
48,2023-11-27,48,F5 - Bebidas,F5-003,Suco Laranja 500ml,55,40,6,5,4,11.0,7
49,2023-12-04,49,F5 - Bebidas,F5-003,Suco Laranja 500ml,405,287,55,40,23,11.0,7
50,2023-12-11,50,F5 - Bebidas,F5-003,Suco Laranja 500ml,149,108,21,13,7,11.0,7
51,2023-12-18,51,F5 - Bebidas,F5-003,Suco Laranja 500ml,338,223,41,42,32,11.0,7
52,2023-12-25,52,F5 - Bebidas,F5-003,Suco Laranja 500ml,79,59,11,6,3,11.0,7
53,2024-01-01,1,F5 - Bebidas,F5-003,Suco Laranja 500ml,456,310,76,40,30,11.0,7
54,2024-01-08,2,F5 - Bebidas,F5-003,Suco Laranja 500ml,182,138,22,15,7,11.0,7
55,2024-01-15,3,F5 - Bebidas,F5-003,Suco Laranja 500ml,392,306,48,23,15,11.0,7
56,2024-01-22,4,F5 - Bebidas,F5-003,Suco Laranja 500ml,212,152,36,22,2,11.0,7
57,2024-01-29,5,F5 - Bebidas,F5-003,Suco Laranja 500ml,331,231,55,40,5,11.0,7
58,2024-02-05,6,F5 - Bebidas,F5-003,Suco Laranja 500ml,138,96,19,18,5,11.0,7
59,2024-02-12,7,F5 - Bebidas,F5-003,Suco Laranja 500ml,112,78,18,12,4,11.0,7
60,2024-02-19,8,F5 - Bebidas,F5-003,Suco Laranja 500ml,222,147,32,30,13,11.0,7
61,2024-02-26,9,F5 - Bebidas,F5-003,Suco Laranja 500ml,178,130,23,21,4,11.0,7
62,2024-03-04,10,F5 - Bebidas,F5-003,Suco Laranja 500ml,134,96,21,16,1,11.0,7
63,2024-03-11,11,F5 - Bebidas,F5-003,Suco Laranja 500ml,79,54,15,9,1,11.0,7
64,2024-03-18,12,F5 - Bebidas,F5-003,Suco Laranja 500ml,22,15,4,1,2,11.0,7
65,2024-03-25,13,F5 - Bebidas,F5-003,Suco Laranja 500ml,215,146,34,23,12,11.0,7
66,2024-04-01,14,F5 - Bebidas,F5-003,Suco Laranja 500ml,237,162,34,34,7,11.0,7
67,2024-04-08,15,F5 - Bebidas,F5-003,Suco Laranja 500ml,72,51,11,8,2,11.0,7
68,2024-04-15,16,F5 - Bebidas,F5-003,Suco Laranja 500ml,93,66,18,8,1,11.0,7
69,2024-04-22,17,F5 - Bebidas,F5-003,Suco Laranja 500ml,148,103,19,15,11,11.0,7
70,2024-04-29,18,F5 - Bebidas,F5-003,Suco Laranja 500ml,101,70,15,13,3,11.0,7
71,2024-05-06,19,F5 - Bebidas,F5-003,Suco Laranja 500ml,78,52,12,9,5,11.0,7
72,2024-05-13,20,F5 - Bebidas,F5-003,Suco Laranja 500ml,51,33,6,7,5,11.0,7
73,2024-05-20,21,F5 - Bebidas,F5-003,Suco Laranja 500ml,122,83,20,12,7,11.0,7
74,2024-05-27,22,F5 - Bebidas,F5-003,Suco Laranja 500ml,0,0,0,0,0,11.0,7
75,2024-06-03,23,F5 - Bebidas,F5-003,Suco Laranja 500ml,126,85,23,12,6,11.0,7
76,2024-06-10,24,F5 - Bebidas,F5-003,Suco Laranja 500ml,140,94,26,18,2,11.0,7
77,2024-06-17,25,F5 - Bebidas,F5-003,Suco Laranja 500ml,92,71,13,5,3,11.0,7
78,2024-06-24,26,F5 - Bebidas,F5-003,Suco Laranja 500ml,246,155,43,30,18,11.0,7
79,2024-07-01,27,F5 - Bebidas,F5-003,Suco Laranja 500ml,110,74,20,13,3,11.0,7
80,2024-07-08,28,F5 - Bebidas,F5-003,Suco Laranja 500ml,184,137,20,16,11,11.0,7
81,2024-07-15,29,F5 - Bebidas,F5-003,Suco Laranja 500ml,71,52,10,5,4,11.0,7
82,2024-07-22,30,F5 - Bebidas,F5-003,Suco Laranja 500ml,146,109,17,17,3,11.0,7
83,2024-07-29,31,F5 - Bebidas,F5-003,Suco Laranja 500ml,26,18,3,4,1,11.0,7
84,2024-08-05,32,F5 - Bebidas,F5-003,Suco Laranja 500ml,91,64,14,10,3,11.0,7
85,2024-08-12,33,F5 - Bebidas,F5-003,Suco Laranja 500ml,213,141,29,28,15,11.0,7
86,2024-08-19,34,F5 - Bebidas,F5-003,Suco Laranja 500ml,87,60,16,8,3,11.0,7
87,2024-08-26,35,F5 - Bebidas,F5-003,Suco Laranja 500ml,129,91,22,13,3,11.0,7
88,2024-09-02,36,F5 - Bebidas,F5-003,Suco Laranja 500ml,201,141,34,19,7,11.0,7
89,2024-09-09,37,F5 - Bebidas,F5-003,Suco Laranja 500ml,93,66,15,10,2,11.0,7
90,2024-09-16,38,F5 - Bebidas,F5-003,Suco Laranja 500ml,139,94,26,11,8,11.0,7
91,2024-09-23,39,F5 - Bebidas,F5-003,Suco Laranja 500ml,57,41,11,3,2,11.0,7
92,2024-09-30,40,F5 - Bebidas,F5-003,Suco Laranja 500ml,46,35,6,4,1,11.0,7
93,2024-10-07,41,F5 - Bebidas,F5-003,Suco Laranja 500ml,248,170,35,36,7,11.0,7
94,2024-10-14,42,F5 - Bebidas,F5-003,Suco Laranja 500ml,91,60,14,12,5,11.0,7
95,2024-10-21,43,F5 - Bebidas,F5-003,Suco Laranja 500ml,122,82,19,12,9,11.0,7
96,2024-10-28,44,F5 - Bebidas,F5-003,Suco Laranja 500ml,82,56,11,7,8,11.0,7
97,2024-11-04,45,F5 - Bebidas,F5-003,Suco Laranja 500ml,59,42,10,6,1,11.0,7
98,2024-11-11,46,F5 - Bebidas,F5-003,Suco Laranja 500ml,107,77,13,11,6,11.0,7
99,2024-11-18,47,F5 - Bebidas,F5-003,Suco Laranja 500ml,108,73,18,11,6,11.0,7
100,2024-11-25,48,F5 - Bebidas,F5-003,Suco Laranja 500ml,144,98,17,17,12,11.0,7
101,2024-12-02,49,F5 - Bebidas,F5-003,Suco Laranja 500ml,132,93,16,13,10,11.0,7
102,2024-12-09,50,F5 - Bebidas,F5-003,Suco Laranja 500ml,155,101,31,17,6,11.0,7
103,2024-12-16,51,F5 - Bebidas,F5-003,Suco Laranja 500ml,22,15,4,2,1,11.0,7
104,2024-12-23,52,F5 - Bebidas,F5-003,Suco Laranja 500ml,166,132,20,12,2,11.0,7
1,2023-01-02,1,F5 - Bebidas,F5-004,Agua Saborizada 500ml,101,72,15,6,8,6.5,180
2,2023-01-09,2,F5 - Bebidas,F5-004,Agua Saborizada 500ml,86,61,8,10,7,6.5,180
3,2023-01-16,3,F5 - Bebidas,F5-004,Agua Saborizada 500ml,33,23,4,4,2,6.5,180
4,2023-01-23,4,F5 - Bebidas,F5-004,Agua Saborizada 500ml,87,65,16,5,1,6.5,180
5,2023-01-30,5,F5 - Bebidas,F5-004,Agua Saborizada 500ml,37,27,4,3,3,6.5,180
6,2023-02-06,6,F5 - Bebidas,F5-004,Agua Saborizada 500ml,67,48,9,8,2,6.5,180
7,2023-02-13,7,F5 - Bebidas,F5-004,Agua Saborizada 500ml,135,102,11,16,6,6.5,180
8,2023-02-20,8,F5 - Bebidas,F5-004,Agua Saborizada 500ml,186,122,32,22,10,6.5,180
9,2023-02-27,9,F5 - Bebidas,F5-004,Agua Saborizada 500ml,62,43,10,6,3,6.5,180
10,2023-03-06,10,F5 - Bebidas,F5-004,Agua Saborizada 500ml,26,19,5,2,0,6.5,180
11,2023-03-13,11,F5 - Bebidas,F5-004,Agua Saborizada 500ml,167,117,25,10,15,6.5,180
12,2023-03-20,12,F5 - Bebidas,F5-004,Agua Saborizada 500ml,95,69,13,9,4,6.5,180
13,2023-03-27,13,F5 - Bebidas,F5-004,Agua Saborizada 500ml,54,36,10,6,2,6.5,180
14,2023-04-03,14,F5 - Bebidas,F5-004,Agua Saborizada 500ml,36,26,5,3,2,6.5,180
15,2023-04-10,15,F5 - Bebidas,F5-004,Agua Saborizada 500ml,43,29,6,6,2,6.5,180
16,2023-04-17,16,F5 - Bebidas,F5-004,Agua Saborizada 500ml,77,50,13,6,8,6.5,180
17,2023-04-24,17,F5 - Bebidas,F5-004,Agua Saborizada 500ml,320,225,46,29,20,6.5,180
18,2023-05-01,18,F5 - Bebidas,F5-004,Agua Saborizada 500ml,39,28,6,5,0,6.5,180
19,2023-05-08,19,F5 - Bebidas,F5-004,Agua Saborizada 500ml,54,38,8,5,3,6.5,180
20,2023-05-15,20,F5 - Bebidas,F5-004,Agua Saborizada 500ml,33,25,5,2,1,6.5,180
21,2023-05-22,21,F5 - Bebidas,F5-004,Agua Saborizada 500ml,64,46,9,3,6,6.5,180
22,2023-05-29,22,F5 - Bebidas,F5-004,Agua Saborizada 500ml,110,71,19,13,7,6.5,180
23,2023-06-05,23,F5 - Bebidas,F5-004,Agua Saborizada 500ml,88,60,17,9,2,6.5,180
24,2023-06-12,24,F5 - Bebidas,F5-004,Agua Saborizada 500ml,107,72,18,9,8,6.5,180
25,2023-06-19,25,F5 - Bebidas,F5-004,Agua Saborizada 500ml,25,15,3,4,3,6.5,180
26,2023-06-26,26,F5 - Bebidas,F5-004,Agua Saborizada 500ml,86,62,16,7,1,6.5,180
27,2023-07-03,27,F5 - Bebidas,F5-004,Agua Saborizada 500ml,42,30,5,6,1,6.5,180
28,2023-07-10,28,F5 - Bebidas,F5-004,Agua Saborizada 500ml,92,64,13,11,4,6.5,180
29,2023-07-17,29,F5 - Bebidas,F5-004,Agua Saborizada 500ml,70,51,5,7,7,6.5,180
30,2023-07-24,30,F5 - Bebidas,F5-004,Agua Saborizada 500ml,173,127,30,14,2,6.5,180
31,2023-07-31,31,F5 - Bebidas,F5-004,Agua Saborizada 500ml,21,13,4,2,2,6.5,180
32,2023-08-07,32,F5 - Bebidas,F5-004,Agua Saborizada 500ml,65,43,11,6,5,6.5,180
33,2023-08-14,33,F5 - Bebidas,F5-004,Agua Saborizada 500ml,42,28,7,4,3,6.5,180
34,2023-08-21,34,F5 - Bebidas,F5-004,Agua Saborizada 500ml,94,66,14,6,8,6.5,180
35,2023-08-28,35,F5 - Bebidas,F5-004,Agua Saborizada 500ml,76,58,12,5,1,6.5,180
36,2023-09-04,36,F5 - Bebidas,F5-004,Agua Saborizada 500ml,99,64,15,14,6,6.5,180
37,2023-09-11,37,F5 - Bebidas,F5-004,Agua Saborizada 500ml,64,47,10,4,3,6.5,180
38,2023-09-18,38,F5 - Bebidas,F5-004,Agua Saborizada 500ml,66,44,10,7,5,6.5,180
39,2023-09-25,39,F5 - Bebidas,F5-004,Agua Saborizada 500ml,109,81,13,9,6,6.5,180
40,2023-10-02,40,F5 - Bebidas,F5-004,Agua Saborizada 500ml,124,83,19,17,5,6.5,180
41,2023-10-09,41,F5 - Bebidas,F5-004,Agua Saborizada 500ml,46,32,6,5,3,6.5,180
42,2023-10-16,42,F5 - Bebidas,F5-004,Agua Saborizada 500ml,67,48,8,8,3,6.5,180
43,2023-10-23,43,F5 - Bebidas,F5-004,Agua Saborizada 500ml,93,66,11,9,7,6.5,180
44,2023-10-30,44,F5 - Bebidas,F5-004,Agua Saborizada 500ml,68,46,11,8,3,6.5,180
45,2023-11-06,45,F5 - Bebidas,F5-004,Agua Saborizada 500ml,127,90,15,11,11,6.5,180
46,2023-11-13,46,F5 - Bebidas,F5-004,Agua Saborizada 500ml,76,53,12,8,3,6.5,180
47,2023-11-20,47,F5 - Bebidas,F5-004,Agua Saborizada 500ml,110,76,20,10,4,6.5,180
48,2023-11-27,48,F5 - Bebidas,F5-004,Agua Saborizada 500ml,36,24,6,4,2,6.5,180
49,2023-12-04,49,F5 - Bebidas,F5-004,Agua Saborizada 500ml,256,174,38,38,6,6.5,180
50,2023-12-11,50,F5 - Bebidas,F5-004,Agua Saborizada 500ml,111,72,19,15,5,6.5,180
51,2023-12-18,51,F5 - Bebidas,F5-004,Agua Saborizada 500ml,239,184,30,17,8,6.5,180
52,2023-12-25,52,F5 - Bebidas,F5-004,Agua Saborizada 500ml,56,40,6,6,4,6.5,180
53,2024-01-01,1,F5 - Bebidas,F5-004,Agua Saborizada 500ml,292,200,35,32,25,6.5,180
54,2024-01-08,2,F5 - Bebidas,F5-004,Agua Saborizada 500ml,120,77,26,11,6,6.5,180
55,2024-01-15,3,F5 - Bebidas,F5-004,Agua Saborizada 500ml,267,188,37,21,21,6.5,180
56,2024-01-22,4,F5 - Bebidas,F5-004,Agua Saborizada 500ml,151,106,22,16,7,6.5,180
57,2024-01-29,5,F5 - Bebidas,F5-004,Agua Saborizada 500ml,232,157,44,16,15,6.5,180
58,2024-02-05,6,F5 - Bebidas,F5-004,Agua Saborizada 500ml,85,63,14,5,3,6.5,180
59,2024-02-12,7,F5 - Bebidas,F5-004,Agua Saborizada 500ml,71,54,9,7,1,6.5,180
60,2024-02-19,8,F5 - Bebidas,F5-004,Agua Saborizada 500ml,153,107,16,21,9,6.5,180
61,2024-02-26,9,F5 - Bebidas,F5-004,Agua Saborizada 500ml,98,66,17,10,5,6.5,180
62,2024-03-04,10,F5 - Bebidas,F5-004,Agua Saborizada 500ml,93,61,20,9,3,6.5,180
63,2024-03-11,11,F5 - Bebidas,F5-004,Agua Saborizada 500ml,61,43,9,7,2,6.5,180
64,2024-03-18,12,F5 - Bebidas,F5-004,Agua Saborizada 500ml,16,11,3,2,0,6.5,180
65,2024-03-25,13,F5 - Bebidas,F5-004,Agua Saborizada 500ml,123,82,18,17,6,6.5,180
66,2024-04-01,14,F5 - Bebidas,F5-004,Agua Saborizada 500ml,178,122,28,15,13,6.5,180
67,2024-04-08,15,F5 - Bebidas,F5-004,Agua Saborizada 500ml,43,33,6,4,0,6.5,180
68,2024-04-15,16,F5 - Bebidas,F5-004,Agua Saborizada 500ml,73,49,11,8,5,6.5,180
69,2024-04-22,17,F5 - Bebidas,F5-004,Agua Saborizada 500ml,125,85,20,10,10,6.5,180
70,2024-04-29,18,F5 - Bebidas,F5-004,Agua Saborizada 500ml,81,56,14,9,2,6.5,180
71,2024-05-06,19,F5 - Bebidas,F5-004,Agua Saborizada 500ml,44,30,7,4,3,6.5,180
72,2024-05-13,20,F5 - Bebidas,F5-004,Agua Saborizada 500ml,35,22,7,3,3,6.5,180
73,2024-05-20,21,F5 - Bebidas,F5-004,Agua Saborizada 500ml,93,59,15,12,7,6.5,180
74,2024-05-27,22,F5 - Bebidas,F5-004,Agua Saborizada 500ml,0,0,0,0,0,6.5,180
75,2024-06-03,23,F5 - Bebidas,F5-004,Agua Saborizada 500ml,92,63,12,12,5,6.5,180
76,2024-06-10,24,F5 - Bebidas,F5-004,Agua Saborizada 500ml,99,72,11,13,3,6.5,180
77,2024-06-17,25,F5 - Bebidas,F5-004,Agua Saborizada 500ml,60,39,9,6,6,6.5,180
78,2024-06-24,26,F5 - Bebidas,F5-004,Agua Saborizada 500ml,159,99,28,23,9,6.5,180
79,2024-07-01,27,F5 - Bebidas,F5-004,Agua Saborizada 500ml,71,51,11,5,4,6.5,180
80,2024-07-08,28,F5 - Bebidas,F5-004,Agua Saborizada 500ml,150,111,19,17,3,6.5,180
81,2024-07-15,29,F5 - Bebidas,F5-004,Agua Saborizada 500ml,57,40,9,7,1,6.5,180
82,2024-07-22,30,F5 - Bebidas,F5-004,Agua Saborizada 500ml,76,50,16,6,4,6.5,180
83,2024-07-29,31,F5 - Bebidas,F5-004,Agua Saborizada 500ml,18,12,2,3,1,6.5,180
84,2024-08-05,32,F5 - Bebidas,F5-004,Agua Saborizada 500ml,68,46,11,8,3,6.5,180
85,2024-08-12,33,F5 - Bebidas,F5-004,Agua Saborizada 500ml,137,95,21,11,10,6.5,180
86,2024-08-19,34,F5 - Bebidas,F5-004,Agua Saborizada 500ml,60,42,11,6,1,6.5,180
87,2024-08-26,35,F5 - Bebidas,F5-004,Agua Saborizada 500ml,88,61,16,6,5,6.5,180
88,2024-09-02,36,F5 - Bebidas,F5-004,Agua Saborizada 500ml,116,79,24,9,4,6.5,180
89,2024-09-09,37,F5 - Bebidas,F5-004,Agua Saborizada 500ml,61,44,10,3,4,6.5,180
90,2024-09-16,38,F5 - Bebidas,F5-004,Agua Saborizada 500ml,103,76,18,6,3,6.5,180
91,2024-09-23,39,F5 - Bebidas,F5-004,Agua Saborizada 500ml,42,32,4,4,2,6.5,180
92,2024-09-30,40,F5 - Bebidas,F5-004,Agua Saborizada 500ml,32,21,6,2,3,6.5,180
93,2024-10-07,41,F5 - Bebidas,F5-004,Agua Saborizada 500ml,169,113,18,24,14,6.5,180
94,2024-10-14,42,F5 - Bebidas,F5-004,Agua Saborizada 500ml,62,38,10,8,6,6.5,180
95,2024-10-21,43,F5 - Bebidas,F5-004,Agua Saborizada 500ml,87,65,12,9,1,6.5,180
96,2024-10-28,44,F5 - Bebidas,F5-004,Agua Saborizada 500ml,56,40,6,8,2,6.5,180
97,2024-11-04,45,F5 - Bebidas,F5-004,Agua Saborizada 500ml,40,29,6,3,2,6.5,180
98,2024-11-11,46,F5 - Bebidas,F5-004,Agua Saborizada 500ml,75,49,14,7,5,6.5,180
99,2024-11-18,47,F5 - Bebidas,F5-004,Agua Saborizada 500ml,72,54,9,6,3,6.5,180
100,2024-11-25,48,F5 - Bebidas,F5-004,Agua Saborizada 500ml,107,78,15,8,6,6.5,180
